"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"783",2022,"Everton","Premier League","André Gomes","POR","MF","28-168",1993,2.8,9,3.16,6,0,2,1,0,0,2,0.7,1,0,1,0,0,0,"https://fbref.com/en/players/1961b2aa/Andre-Gomes"
"784",2022,"Everton","Premier League","Anthony Gordon","ENG","MF,FW","20-324",2001,8.8,21,2.39,11,3,1,0,5,1,2,0.23,0,1,0,0,1,0,"https://fbref.com/en/players/2bd83368/Anthony-Gordon"
"785",2022,"Everton","Premier League","Demarai Gray","ENG","MF,FW","25-200",1996,14.7,49,3.33,29,5,8,2,5,0,4,0.27,2,0,1,1,0,0,"https://fbref.com/en/players/4468ec10/Demarai-Gray"
"786",2022,"Everton","Premier League","Mason Holgate","ENG","DF","25-084",1996,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d0042ab9/Mason-Holgate"
"787",2022,"Everton","Premier League","Alex Iwobi","NGA","MF,FW","25-256",1996,7.9,20,2.52,19,0,0,1,0,0,2,0.25,2,0,0,0,0,0,"https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi"
"788",2022,"Everton","Premier League","Moise Kean","ITA","FW","21-320",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3d50bcdb/Moise-Kean"
"789",2022,"Everton","Premier League","Michael Keane","ENG","DF","29-003",1993,18,10,0.56,7,0,0,3,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/c5b7c315/Michael-Keane"
"790",2022,"Everton","Premier League","Jonjoe Kenny","ENG","DF","24-305",1997,2,4,2.05,4,0,0,0,0,0,2,1.02,2,0,0,0,0,0,"https://fbref.com/en/players/099e666f/Jonjoe-Kenny"
"791",2022,"Everton","Premier League","Yerry Mina","COL","DF","27-113",1994,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6d5701f2/Yerry-Mina"
"792",2022,"Everton","Premier League","Tyler Onyango","ENG","FW,MF","18-316",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d86a1f3e/Tyler-Onyango"
"793",2022,"Everton","Premier League","Jordan Pickford","ENG","GK","27-313",1994,17,1,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
"794",2022,"Everton","Premier League","Richarlison","BRA","FW,MF","24-249",1997,9.8,21,2.13,19,0,0,0,2,0,3,0.3,3,0,0,0,0,0,"https://fbref.com/en/players/fa031b34/Richarlison"
"795",2022,"Everton","Premier League","Salomón Rondón","VEN","FW","32-120",1989,7.3,14,1.92,10,0,1,2,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b318a643/Salomon-Rondon"
"796",2022,"Everton","Premier League","Ellis Simms","ENG","FW","21-009",2001,0.7,1,1.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/26d3b5be/Ellis-Simms"
"797",2022,"Everton","Premier League","Cenk Tosun","TUR","FW","30-221",1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9a104dee/Cenk-Tosun"
"798",2022,"Everton","Premier League","Andros Townsend","ENG","MF","30-182",1991,14.1,50,3.55,36,7,1,1,4,1,4,0.28,4,0,0,0,0,0,"https://fbref.com/en/players/b28bbd58/Andros-Townsend"
"799",2022,"Fiorentina","Serie A","Sofyan Amrabat","MAR","MF","25-146",1996,2.5,3,1.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat"
"800",2022,"Fiorentina","Serie A","Marco Benassi","ITA","DF,MF","27-128",1994,1.8,1,0.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0000acda/Marco-Benassi"
"801",2022,"Fiorentina","Serie A","Cristiano Biraghi","ITA","DF","29-135",1992,17.9,51,2.85,24,25,0,2,0,0,3,0.17,1,2,0,0,0,0,"https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi"
"802",2022,"Fiorentina","Serie A","Giacomo Bonaventura","ITA","MF","32-145",1989,17.2,54,3.15,42,1,1,4,4,2,9,0.52,5,0,0,1,2,1,"https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura"
"803",2022,"Fiorentina","Serie A","José Callejón","ESP","FW","34-337",1987,12.1,38,3.13,26,9,1,2,0,0,4,0.33,4,0,0,0,0,0,"https://fbref.com/en/players/78841da9/Jose-Callejon"
"804",2022,"Fiorentina","Serie A","Gaetano Castrovilli","ITA","MF","24-331",1997,6.2,9,1.46,7,0,1,0,1,0,1,0.16,1,0,0,0,0,0,"https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli"
"805",2022,"Fiorentina","Serie A","Filippo Distefano","ITA","FW","18-139",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2110f96c/Filippo-Distefano"
"806",2022,"Fiorentina","Serie A","Bartlomiej Dragowski","POL","GK,DF","24-148",1997,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
"807",2022,"Fiorentina","Serie A","Alfred Duncan","GHA","MF","28-310",1993,11.3,25,2.22,19,1,1,0,1,3,4,0.35,4,0,0,0,0,0,"https://fbref.com/en/players/528492ea/Alfred-Duncan"
"808",2022,"Fiorentina","Serie A","Nicolás González","ARG","FW","23-283",1998,11.1,33,2.98,20,0,1,4,7,1,7,0.63,2,0,0,1,3,1,"https://fbref.com/en/players/2374aaca/Nicolas-Gonzalez"
"809",2022,"Fiorentina","Serie A","Igor","BRA","DF","23-341",1998,8.5,6,0.71,6,0,0,0,0,0,1,0.12,1,0,0,0,0,0,"https://fbref.com/en/players/a4e85758/Igor"
"810",2022,"Fiorentina","Serie A","Jonathan Ikone","FRA","FW","23-257",1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/42eaa028/Jonathan-Ikone"
"811",2022,"Fiorentina","Serie A","Aleksandr Kokorin","RUS","FW,MF","30-301",1991,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fec5accc/Aleksandr-Kokorin"
"812",2022,"Fiorentina","Serie A","Youssef Maleh","ITA","MF","23-145",1998,4.2,7,1.68,6,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4c8845f7/Youssef-Maleh"
"813",2022,"Fiorentina","Serie A","Lucas Martínez Quarta","ARG","DF","25-249",1996,13,11,0.84,8,0,1,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta"
"814",2022,"Fiorentina","Serie A","Nikola Milenkovic","SRB","DF","24-094",1997,16.3,5,0.31,3,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bee704fc/Nikola-Milenkovic"
"815",2022,"Fiorentina","Serie A","Matija Nastasic","SRB","DF","28-292",1993,1.4,1,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f35430a4/Matija-Nastasic"
"816",2022,"Fiorentina","Serie A","Álvaro Odriozola","ESP","DF","26-031",1995,12,23,1.91,21,0,2,0,0,0,2,0.17,2,0,0,0,0,0,"https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola"
"817",2022,"Fiorentina","Serie A","Erick Pulgar","CHI","MF","27-364",1994,3.7,11,3,8,3,0,0,0,0,2,0.55,2,0,0,0,0,0,"https://fbref.com/en/players/4611e028/Erick-Pulgar"
"818",2022,"Fiorentina","Serie A","Riccardo Saponara","ITA","FW","30-024",1991,7.8,31,3.96,23,0,1,3,3,1,3,0.38,3,0,0,0,0,0,"https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara"
"819",2022,"Fiorentina","Serie A","Riccardo Sottil","ITA","FW","22-225",1999,7.5,11,1.47,9,0,1,0,1,0,4,0.53,3,0,1,0,0,0,"https://fbref.com/en/players/94816803/Riccardo-Sottil"
"820",2022,"Fiorentina","Serie A","Pietro Terracciano","ITA","GK","31-312",1990,15.8,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano"
"821",2022,"Fiorentina","Serie A","Aleksa Terzic","SRB","DF","22-150",1999,2,4,2.03,4,0,0,0,0,0,1,0.51,1,0,0,0,0,0,"https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic"
"822",2022,"Fiorentina","Serie A","Lucas Torreira","URU","MF","25-337",1996,14.3,31,2.16,23,1,2,1,1,3,2,0.14,1,0,1,0,0,0,"https://fbref.com/en/players/52611641/Lucas-Torreira"
"823",2022,"Fiorentina","Serie A","Lorenzo Venuti","ITA","DF","26-277",1995,7.4,6,0.81,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0,"https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti"
"824",2022,"Fiorentina","Serie A","Dušan Vlahovic","SRB","FW","21-351",2000,19.6,52,2.65,34,0,5,6,7,0,10,0.51,5,0,1,4,0,0,"https://fbref.com/en/players/79443529/Dusan-Vlahovic"
"825",2022,"Freiburg","Bundesliga","Ermedin Demirovic","BIH","FW,MF","23-295",1998,3,6,1.98,5,0,0,1,0,0,2,0.66,2,0,0,0,0,0,"https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic"
"826",2022,"Freiburg","Bundesliga","Maximilian Eggestein","GER","MF","25-037",1996,11.1,16,1.44,12,2,0,1,0,1,2,0.18,2,0,0,0,0,0,"https://fbref.com/en/players/beb882a8/Maximilian-Eggestein"
"827",2022,"Freiburg","Bundesliga","Mark Flekken","NED","GK","28-215",1993,17,5,0.29,4,1,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/a92ab7be/Mark-Flekken"
"828",2022,"Freiburg","Bundesliga","Vincenzo Grifo","ITA","FW,MF","28-282",1993,15.9,71,4.47,38,26,2,4,1,0,12,0.76,7,5,0,0,0,0,"https://fbref.com/en/players/54e4866f/Vincenzo-Grifo"
"829",2022,"Freiburg","Bundesliga","Manuel Gulde","GER","DF","30-336",1991,7.9,2,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/25ab9c9c/Manuel-Gulde"
"830",2022,"Freiburg","Bundesliga","Christian Günter","GER","DF","28-320",1993,18,71,3.94,39,24,2,1,5,0,8,0.44,5,1,0,1,1,0,"https://fbref.com/en/players/8593f88c/Christian-Gunter"
"831",2022,"Freiburg","Bundesliga","Janik Haberer","GER","MF","27-287",1994,4.8,5,1.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/70dcf94d/Janik-Haberer"
"832",2022,"Freiburg","Bundesliga","Dominique Heintz","GER","DF","28-152",1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/699fb8db/Dominique-Heintz"
"833",2022,"Freiburg","Bundesliga","Nicolas Höfler","GER","MF","31-311",1990,15,17,1.13,13,0,0,3,1,0,3,0.2,1,0,0,1,1,0,"https://fbref.com/en/players/5d8e331f/Nicolas-Hofler"
"834",2022,"Freiburg","Bundesliga","Lucas Höler","GER","FW","27-188",1994,16.8,50,2.98,37,0,1,4,7,1,6,0.36,3,0,1,0,1,1,"https://fbref.com/en/players/ca618d23/Lucas-Holer"
"835",2022,"Freiburg","Bundesliga","Yannik Keitel","GER","MF","21-333",2000,5.3,7,1.33,5,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d2c580ce/Yannik-Keitel"
"836",2022,"Freiburg","Bundesliga","Lukas Kübler","GER","DF","29-137",1992,14.7,14,0.95,13,1,0,0,0,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/2a29eb9b/Lukas-Kubler"
"837",2022,"Freiburg","Bundesliga","Philipp Lienhart","AUT","DF","25-187",1996,17.9,9,0.5,5,0,0,3,1,0,1,0.06,0,0,0,1,0,0,"https://fbref.com/en/players/302527b2/Philipp-Lienhart"
"838",2022,"Freiburg","Bundesliga","Nils Petersen","GER","FW,MF","33-039",1988,1.2,2,1.65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f93e6e94/Nils-Petersen"
"839",2022,"Freiburg","Bundesliga","Roland Sallai","HUN","MF,FW","24-237",1997,6.8,15,2.21,11,0,0,2,2,0,1,0.15,1,0,0,0,0,0,"https://fbref.com/en/players/bf075f6b/Roland-Sallai"
"840",2022,"Freiburg","Bundesliga","Baptiste Santamaria","FRA","MF","26-311",1995,0.2,1,4.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria"
"841",2022,"Freiburg","Bundesliga","Kevin Schade","GER","FW,MF","20-048",2001,6.7,13,1.95,3,0,0,3,7,0,3,0.45,1,0,0,0,2,0,"https://fbref.com/en/players/52afb588/Kevin-Schade"
"842",2022,"Freiburg","Bundesliga","Keven Schlotterbeck","GER","DF","24-261",1997,2.1,2,0.97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck"
"843",2022,"Freiburg","Bundesliga","Nico Schlotterbeck","GER","DF","22-044",1999,16.2,30,1.85,20,0,1,5,3,1,1,0.06,0,0,0,1,0,0,"https://fbref.com/en/players/34e12499/Nico-Schlotterbeck"
"844",2022,"Freiburg","Bundesliga","Jonathan Schmid","FRA","DF","31-202",1990,2,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/088ca1bd/Jonathan-Schmid"
"845",2022,"Freiburg","Bundesliga","Kiliann Sildillia","FRA","DF","19-243",2002,1.2,3,2.57,3,0,0,0,0,0,1,0.86,1,0,0,0,0,0,"https://fbref.com/en/players/313254a3/Kiliann-Sildillia"
"846",2022,"Freiburg","Bundesliga","Benjamin Uphoff","GER","GK","28-159",1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a9a6fc08/Benjamin-Uphoff"
"847",2022,"Freiburg","Bundesliga","Noah Weißhaupt","GER","FW,MF","20-116",2001,0.2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dd676a97/Noah-Weisshaupt"
"848",2022,"Freiburg","Bundesliga","Jeong Woo-yeong","KOR","FW,MF","22-116",1999,12.7,29,2.28,24,0,1,3,0,1,2,0.16,1,0,0,1,0,0,"https://fbref.com/en/players/6190474d/Jeong-Woo-yeong"
"849",2022,"Genoa","Serie A","Milan Badelj","CRO","MF","32-323",1989,16.7,33,1.98,27,0,0,1,2,3,2,0.12,1,0,0,0,1,0,"https://fbref.com/en/players/e8c930bb/Milan-Badelj"
"850",2022,"Genoa","Serie A","Mattia Bani","ITA","DF","28-035",1993,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0821331c/Mattia-Bani"
"851",2022,"Genoa","Serie A","Valon Behrami","SUI","MF","36-270",1985,3.5,5,1.45,3,1,0,1,0,0,1,0.29,1,0,0,0,0,0,"https://fbref.com/en/players/d3d758d8/Valon-Behrami"
"852",2022,"Genoa","Serie A","Davide Biraschi","ITA","DF","27-196",1994,10.3,4,0.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/64cd167d/Davide-Biraschi"
"853",2022,"Genoa","Serie A","Aleksander Buksa","POL","FW","18-364",2003,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/59f2d958/Aleksander-Buksa"
"854",2022,"Genoa","Serie A","Felipe Caicedo","ECU","FW","33-131",1988,2.6,7,2.66,6,0,0,0,1,0,3,1.14,2,0,0,0,1,0,"https://fbref.com/en/players/93b891d1/Felipe-Caicedo"
"855",2022,"Genoa","Serie A","Andrea Cambiaso","ITA","DF","21-328",2000,17.8,35,1.97,28,1,2,1,3,0,6,0.34,5,0,0,1,0,0,"https://fbref.com/en/players/247ed022/Andrea-Cambiaso"
"856",2022,"Genoa","Serie A","Francesco Cassata","ITA","MF","24-182",1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/96960855/Francesco-Cassata"
"857",2022,"Genoa","Serie A","Domenico Criscito","ITA","DF","35-015",1986,14.4,9,0.62,4,3,0,1,0,1,2,0.14,1,0,0,0,0,1,"https://fbref.com/en/players/35dd6d80/Domenico-Criscito"
"858",2022,"Genoa","Serie A","Mattia Destro","ITA","FW","30-300",1991,11,14,1.28,9,0,2,1,2,0,3,0.27,1,0,1,0,1,0,"https://fbref.com/en/players/d7d32194/Mattia-Destro"
"859",2022,"Genoa","Serie A","Caleb Ekuban","GHA","FW,MF","27-297",1994,11.4,13,1.14,9,0,2,2,0,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/7afbd2c3/Caleb-Ekuban"
"860",2022,"Genoa","Serie A","Mohamed Fares","ALG","DF,FW","25-333",1996,6.5,17,2.61,12,2,0,3,0,0,3,0.46,3,0,0,0,0,0,"https://fbref.com/en/players/b7a5bc86/Mohamed-Fares"
"861",2022,"Genoa","Serie A","Andrea Favilli","ITA","FW","24-242",1997,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/44510fde/Andrea-Favilli"
"862",2022,"Genoa","Serie A","Pablo Galdames Millán","CHI","MF","25-015",1996,2.9,4,1.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dd403465/Pablo-Galdames-Millan"
"863",2022,"Genoa","Serie A","Paolo Ghiglione","ITA","DF","24-346",1997,6.7,13,1.94,6,3,1,3,0,0,2,0.3,2,0,0,0,0,0,"https://fbref.com/en/players/71dc23da/Paolo-Ghiglione"
"864",2022,"Genoa","Serie A","Silvan Hefti","SUI","DF","24-081",1997,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f8342731/Silvan-Hefti"
"865",2022,"Genoa","Serie A","Hernani","BRA","MF,FW","27-293",1994,6.2,5,0.8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6f5ead86/Hernani"
"866",2022,"Genoa","Serie A","Flavio Junior Bianchi","ITA","FW,MF","21-355",2000,3.5,7,2.01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3ef965c1/Flavio-Junior-Bianchi"
"867",2022,"Genoa","Serie A","Yayah Kallon","SLE","FW,MF","20-198",2001,6.7,24,3.59,16,0,5,2,1,0,4,0.6,3,0,0,0,1,0,"https://fbref.com/en/players/f95f49d2/Yayah-Kallon"
"868",2022,"Genoa","Serie A","Nikola Maksimovic","SRB","DF","30-050",1991,4.6,1,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16b9d5cf/Nikola-Maksimovic"
"869",2022,"Genoa","Serie A","Andrea Masiello","ITA","DF","35-343",1986,5.7,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e0314d87/Andrea-Masiello"
"870",2022,"Genoa","Serie A","Filippo Melegoni","ITA","MF,FW","22-330",1999,2.4,5,2.05,4,1,0,0,0,0,2,0.82,2,0,0,0,0,0,"https://fbref.com/en/players/6604165d/Filippo-Melegoni"
"871",2022,"Genoa","Serie A","Goran Pandev","MKD","FW,MF","38-171",1983,9.4,20,2.14,14,0,1,1,4,0,2,0.21,2,0,0,0,0,0,"https://fbref.com/en/players/d711d04f/Goran-Pandev"
"872",2022,"Genoa","Serie A","Manolo Portanova","ITA","MF","21-226",2000,4,4,1.01,0,3,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c8c0dccd/Manolo-Portanova"
"873",2022,"Genoa","Serie A","Nicolò Rovella","ITA","MF","20-041",2001,14.6,47,3.22,21,20,1,1,2,2,6,0.41,2,4,0,0,0,0,"https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella"
"874",2022,"Genoa","Serie A","Stefano Sabelli","ITA","DF","29-001",1993,3.9,4,1.03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0ccac09c/Stefano-Sabelli"
"875",2022,"Genoa","Serie A","Laurens Serpe","ITA","DF","20-341",2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/79d60e74/Laurens-Serpe"
"876",2022,"Genoa","Serie A","Salvatore Sirigu","ITA","GK","35-002",1987,21,2,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
"877",2022,"Genoa","Serie A","Leo Skiri Østigård","NOR","DF","22-047",1999,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b35a7399/Leo-Skiri-Ostigard"
"878",2022,"Genoa","Serie A","Stefano Sturaro","ITA","MF","28-311",1993,10.7,10,0.94,4,0,0,1,3,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2334478a/Stefano-Sturaro"
"879",2022,"Genoa","Serie A","Abdoulaye Touré","FRA","MF","27-317",1994,4.8,5,1.05,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure"
"880",2022,"Genoa","Serie A","Zinho Vanheusden","BEL","DF","22-169",1999,7,3,0.43,3,0,0,0,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/afbf187b/Zinho-Vanheusden"
"881",2022,"Genoa","Serie A","Johan Vásquez","MEX","DF","23-084",1998,13.4,3,0.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5eaed77a/Johan-Vasquez"
"882",2022,"Getafe","La Liga","Carles Aleñá","ESP","MF,FW","24-009",1998,16.3,33,2.02,27,1,2,2,1,0,3,0.18,3,0,0,0,0,0,"https://fbref.com/en/players/6c811eb7/Carles-Alena"
"883",2022,"Getafe","La Liga","Emmanuel Amankwaa Akurugu","GHA","DF","20-055",2001,0.9,1,1.14,1,0,0,0,0,0,1,1.14,1,0,0,0,0,0,"https://fbref.com/en/players/69c5633e/Emmanuel-Amankwaa-Akurugu"
"884",2022,"Getafe","La Liga","Mauro Arambarri","URU","MF","26-106",1995,14.9,35,2.34,17,11,1,1,3,2,5,0.33,3,1,0,0,0,1,"https://fbref.com/en/players/58afe001/Mauro-Arambarri"
"885",2022,"Getafe","La Liga","Erick Cabaco","URU","DF","26-270",1995,2.7,1,0.38,1,0,0,0,0,0,1,0.38,1,0,0,0,0,0,"https://fbref.com/en/players/e7ab4179/Erick-Cabaco"
"886",2022,"Getafe","La Liga","Chema","ESP","MF","29-317",1992,0.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7f203b54/Chema"
"887",2022,"Getafe","La Liga","Marc Cucurella","ESP","FW,DF","23-176",1998,0.3,4,15.65,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1daec722/Marc-Cucurella"
"888",2022,"Getafe","La Liga","Jorge Cuenca","ESP","DF","22-058",1999,15.9,4,0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0abc51f2/Jorge-Cuenca"
"889",2022,"Getafe","La Liga","Djené","TOG","DF","30-014",1991,17.6,13,0.74,9,0,1,1,1,1,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/a4971d84/Djene"
"890",2022,"Getafe","La Liga","Hugo Duro","ESP","DF,MF","22-065",1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/37e103f8/Hugo-Duro"
"891",2022,"Getafe","La Liga","Iglesias","ESP","DF","23-195",1998,3.8,5,1.32,3,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/974322dc/Iglesias"
"892",2022,"Getafe","La Liga","Jakub Jankto","CZE","MF,DF","25-360",1996,3.4,6,1.78,3,0,0,0,2,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1ea5f91c/Jakub-Jankto"
"893",2022,"Getafe","La Liga","José Juan Macías","MEX","FW,MF","22-114",1999,2.2,2,0.9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1f1c8a15/Jose-Juan-Macias"
"894",2022,"Getafe","La Liga","Florentino Luís","POR","MF","22-148",1999,7.5,11,1.46,10,0,0,0,0,1,1,0.13,1,0,0,0,0,0,"https://fbref.com/en/players/881cd6be/Florentino-Luis"
"895",2022,"Getafe","La Liga","Nemanja Maksimovic","SRB","MF","26-353",1995,19.2,31,1.62,25,1,1,1,2,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/00b28772/Nemanja-Maksimovic"
"896",2022,"Getafe","La Liga","Jaime Mata","ESP","FW","33-082",1988,6.9,11,1.59,10,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/02319ad7/Jaime-Mata"
"897",2022,"Getafe","La Liga","Stefan Mitrovic","SRB","DF","31-237",1990,14.2,3,0.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic"
"898",2022,"Getafe","La Liga","Allan Nyom","CMR","DF","33-249",1988,2.7,3,1.11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97572117/Allan-Nyom"
"899",2022,"Getafe","La Liga","Mathías Olivera","URU","DF","24-075",1997,16.5,36,2.18,28,3,1,1,1,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/41c12f75/Mathias-Olivera"
"900",2022,"Getafe","La Liga","Darío Poveda","ESP","FW,MF","24-307",1997,4.2,11,2.65,9,0,1,0,0,1,1,0.24,1,0,0,0,0,0,"https://fbref.com/en/players/cbdf7d5c/Dario-Poveda"
"901",2022,"Getafe","La Liga","Sandro Ramírez","ESP","FW","26-189",1995,9.7,35,3.61,18,2,3,6,5,1,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/833fb62e/Sandro-Ramirez"
"902",2022,"Getafe","La Liga","Jonathan Silva","ARG","DF,MF","27-199",1994,2.4,3,1.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f2308b33/Jonathan-Silva"
"903",2022,"Getafe","La Liga","David Soria","ESP","GK","28-285",1993,20,1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8f8c6934/David-Soria"
"904",2022,"Getafe","La Liga","Damián Suárez","URU","DF,MF","33-262",1988,16.4,47,2.87,34,10,0,0,1,2,6,0.37,3,1,0,0,1,1,"https://fbref.com/en/players/ba5004e1/Damian-Suarez"
"905",2022,"Getafe","La Liga","David Timor","ESP","MF","32-089",1989,3.8,3,0.79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/174651c8/David-Timor"
"906",2022,"Getafe","La Liga","Enes Ünal","TUR","FW","24-249",1997,15,33,2.2,20,0,4,4,4,1,1,0.07,0,0,0,0,0,1,"https://fbref.com/en/players/f8eca1b6/Enes-Unal"
